,Track ID,Track Name,Track Added At,Track Popularity,Track Duration,Available Markets,Album,Album Type,Artist,Release Date,Key,Mode,Time Signature,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Speechiness,Valence,Tempo
91,5xgLPaEWNbJB4uVc7LIgbe,fever dream,2020-01-29T19:17:02Z,62,196480,79,fever dream,single,|mxmtoon,2020-01-23,4.0,1.0,4.0,0.126,0.566,0.693,3.7e-05,0.0888,-5.962,0.0281,0.191,101.909,0.0281,0.191,101.909
92,4AQzk2yNWKs6sYhZi6NzVN,Me & You Together Song,2020-01-29T19:17:02Z,76,209500,77,Me & You Together Song,single,|The 1975,2020-01-16,9.0,1.0,1.0,1.83e-06,0.138,0.77,0.000654,0.297,-5.799,0.0345,0.38,94.624,0.0345,0.38,94.624
93,2hwOoMtWPtTSSn6WHV7Vp5,Blue World,2020-01-29T19:17:02Z,84,209440,78,Circles,album,|Mac Miller,2020-01-17,8.0,1.0,4.0,0.389,0.742,0.553,0.0,0.0694,-8.98,0.419,0.508,84.931,0.419,0.508,84.931
94,6U0FIYXCQ3TGrk4tFpLrEA,SUGAR,2020-01-29T19:17:02Z,90,204533,79,GINGER,album,|BROCKHAMPTON,2019-08-23,1.0,1.0,4.0,0.449,0.453,0.538,0.0,0.19,-8.212,0.0638,0.516,122.973,0.0638,0.516,122.973
95,3Q6F8RByyhRTJpRtZLY3cg,WHATS POPPIN,2020-01-29T19:17:02Z,73,139746,78,WHATS POPPIN,single,|Jack Harlow,2020-01-21,11.0,0.0,4.0,0.0211,0.919,0.597,0.0,0.262,-6.656,0.251,0.792,145.049,0.251,0.792,145.049
96,6YyN2DXdEh32dwUoPUg3qA,Lazy,2020-01-29T19:17:02Z,64,181561,79,Lazy,single,|Surfaces,2020-01-17,8.0,1.0,4.0,0.195,0.778,0.467,0.0,0.0859,-10.05,0.0473,0.494,130.008,0.0473,0.494,130.008
97,1aQqtnz30d2vAG54XFNpu0,The Story,2020-01-29T19:17:02Z,74,245266,79,The Story,single,|Conan Gray,2020-01-10,0.0,1.0,4.0,0.817,0.542,0.299,0.0,0.109,-10.379,0.0305,0.274,141.917,0.0305,0.274,141.917
98,1bObrsJGW0UCIGZkvnDqbe,Stop This Flame,2020-01-29T19:17:02Z,68,209407,79,Stop This Flame,single,|Celeste,2020-01-09,10.0,0.0,4.0,0.296,0.752,0.702,0.0,0.103,-4.927,0.0378,0.324,119.987,0.0378,0.324,119.987
99,5Xhqh4lwJPtMUTsdBztN1a,Me Gusta,2020-01-29T19:17:02Z,86,190570,79,Me Gusta,single,|Shakira|Anuel AA,2020-01-13,1.0,0.0,4.0,0.0559,0.775,0.696,0.00184,0.157,-5.184,0.0681,0.775,92.007,0.0681,0.775,92.007
100,1ghvzmzpx2nnrbx7wtpMgo,Cyber Sex,2020-01-29T19:17:02Z,76,165733,79,Hot Pink,album,|Doja Cat,2019-11-07,8.0,1.0,4.0,0.318,0.917,0.657,3.62e-06,0.0754,-5.716,0.0921,0.818,131.03,0.0921,0.818,131.03
101,4YW8YoVfEZTynrEvWeLbRc,Safety 2020 (feat. DJ Snake),2020-01-29T19:17:02Z,68,239717,79,Safety 2020 (feat. DJ Snake),single,|GASHI|Chris Brown|Afro B|DJ Snake,2020-01-24,10.0,0.0,4.0,0.0314,0.701,0.81,0.0204,0.082,-5.096,0.0355,0.746,109.027,0.0355,0.746,109.027
102,7tN0ceaX3JAz6aVtyXn9mn,Chills,2020-01-29T19:17:02Z,77,165596,78,Chills,single,|Why Don't We,2019-12-30,1.0,1.0,4.0,0.00483,0.615,0.689,0.0,0.177,-5.332,0.0658,0.783,162.919,0.0658,0.783,162.919
103,1y4jsQt7MjnZhiD1L6qFBC,Cradles,2020-01-29T19:17:02Z,77,209829,10,Cradles,single,|Sub Urban,2019-01-04,1.0,1.0,4.0,0.256,0.534,0.589,6.02e-05,0.176,-1.865,0.325,0.632,78.616,0.325,0.632,78.616
104,0c6SqvH32BMgbEFvpHc2gs,Let Her Go,2020-01-29T19:17:02Z,70,122112,79,Let Her Go,single,|The Kid LAROI,2019-12-06,3.0,0.0,4.0,0.639,0.763,0.542,0.0,0.113,-6.753,0.148,0.504,142.031,0.148,0.504,142.031
105,5FkoSXiJPKTNyYgALRJFhD,ORANGE SODA,2020-01-29T19:17:02Z,83,129882,79,DIE FOR MY BITCH,album,|Baby Keem,2019-07-19,1.0,1.0,4.0,0.177,0.83,0.564,0.0,0.128,-7.822,0.235,0.107,85.042,0.235,0.107,85.042
106,0bMbDctzMmTyK2j74j3nF3,"Alone, Pt. II",2020-01-29T19:17:02Z,86,179052,79,"Alone, Pt. II",single,|Alan Walker|Ava Max,2019-12-27,3.0,0.0,4.0,0.536,0.67,0.668,0.0,0.133,-4.306,0.0422,0.608,88.033,0.0422,0.608,88.033
107,16eNwSoWmJh5GSjN8ECmIp,Please Don’t Touch,2020-01-29T19:17:02Z,72,218626,79,Please Don’t Touch,single,|RAYE,2019-12-13,8.0,1.0,4.0,0.0278,0.793,0.747,0.0,0.292,-3.809,0.039,0.282,117.978,0.039,0.282,117.978
108,61ZM92T2zaXIVsqncThQzC,In Your Eyes (feat. Alida),2020-01-29T19:17:02Z,78,208222,78,In Your Eyes (feat. Alida),single,|Robin Schulz|Alida,2020-01-10,8.0,0.0,4.0,0.177,0.57,0.672,0.0,0.0768,-5.89,0.0723,0.448,120.019,0.0723,0.448,120.019
109,3TTMUI5dFcbeNSDTTDY9M8,Come Thru (with Usher),2020-01-29T19:17:02Z,80,181013,79,Over It,album,|Summer Walker|Usher,2019-10-04,5.0,0.0,4.0,0.159,0.679,0.728,0.0,0.107,-3.092,0.154,0.46,152.001,0.154,0.46,152.001
110,1iSqfoUFnQwV0QW1EfUit8,Suicidal,2020-01-29T19:17:02Z,91,222997,78,Melly vs. Melvin,album,|YNW Melly,2019-11-22,9.0,0.0,4.0,0.334,0.736,0.369,0.0,0.126,-9.682,0.0688,0.235,140.005,0.0688,0.235,140.005
111,7BYppcUTuG5ysmaJlGSt3t,Welcome to Chilis,2020-01-29T19:17:02Z,72,157500,79,Welcome to Chilis,single,|Yung Gravy|bbno$,2020-01-17,10.0,0.0,4.0,0.359,0.839,0.454,0.0,0.0755,-9.09,0.157,0.804,159.987,0.157,0.804,159.987
112,3Dv1eDb0MEgF93GpLXlucZ,Say So,2020-01-29T19:17:02Z,90,237893,79,Hot Pink,album,|Doja Cat,2019-11-07,11.0,0.0,4.0,0.256,0.787,0.673,3.57e-06,0.0904,-4.577,0.158,0.786,110.962,0.158,0.786,110.962
113,0EdgK7ASb4kfRkW8pVMN02,2 Hearts (feat. Gia Koka),2020-01-29T19:17:02Z,72,186750,76,2 Hearts (feat. Gia Koka),single,|Sam Feldt|Sigma|Gia Koka,2020-01-10,7.0,1.0,4.0,0.264,0.503,0.754,5.85e-05,0.297,-3.634,0.0424,0.597,116.524,0.0424,0.597,116.524
114,1Ia95g66IhlAJ3qVI4qI8W,Slow,2020-01-29T19:17:02Z,69,163547,79,Slow,single,|SHY Martin,2020-01-10,2.0,1.0,4.0,0.815,0.636,0.243,0.0,0.111,-9.509,0.04,0.239,142.016,0.04,0.239,142.016
115,1yaWRS9r2woTNmJpCKd5l9,Two 10s,2020-01-29T19:17:02Z,68,216284,79,Two 10s,single,|Quinn XCII,2020-01-10,0.0,0.0,4.0,0.696,0.785,0.412,1.45e-05,0.142,-8.121,0.25,0.513,143.099,0.25,0.513,143.099
116,3H7ihDc1dqLriiWXwsc2po,Breaking Me,2020-01-29T19:17:02Z,78,166793,79,Breaking Me,single,|Topic|A7S,2019-12-19,8.0,0.0,4.0,0.223,0.789,0.72,0.0,0.129,-5.652,0.218,0.664,122.031,0.218,0.664,122.031
117,6qQ8a6M6o5mfj9wTdrbSgG,Older,2020-01-29T19:17:02Z,67,218586,79,Older,single,|Shallou|Daya,2020-01-10,2.0,1.0,4.0,0.285,0.543,0.483,2.6e-05,0.155,-8.222,0.0697,0.183,142.851,0.0697,0.183,142.851
118,06qUEhhx6jKQmhj2qAkn4H,Trying My Best,2020-01-29T19:17:02Z,70,222467,79,Trying My Best,single,|Anson Seabra,2019-12-13,5.0,1.0,1.0,0.95,0.561,0.0587,0.0,0.0828,-17.819,0.0762,0.342,143.027,0.0762,0.342,143.027
119,0sf12qNH5qcw8qpgymFOqD,Blinding Lights,2020-01-29T19:17:02Z,98,201573,79,Blinding Lights,single,|The Weeknd,2019-11-29,1.0,1.0,4.0,0.00147,0.513,0.796,0.000209,0.0938,-4.075,0.0629,0.345,171.017,0.0629,0.345,171.017
120,1M4qEo4HE3PRaCOM7EXNJq,Adore You,2020-01-29T19:17:02Z,90,207133,79,Adore You,single,|Harry Styles,2019-12-06,8.0,1.0,4.0,0.0237,0.676,0.771,7e-06,0.102,-3.675,0.0483,0.569,99.048,0.0483,0.569,99.048
121,7ce20yLkzuXXLUhzIDoZih,Before You Go,2020-01-29T19:17:02Z,90,215106,79,Before You Go,single,|Lewis Capaldi,2019-11-19,3.0,1.0,4.0,0.604,0.459,0.575,0.0,0.0885,-4.858,0.0573,0.183,111.881,0.0573,0.183,111.881
122,3H3r2nKWa3Yk5gt8xgmsEt,This City,2020-01-29T19:17:02Z,78,194853,79,This City,single,|Sam Fischer,2019-12-13,11.0,1.0,4.0,0.731,0.602,0.377,0.0,0.0808,-6.213,0.0446,0.518,73.877,0.0446,0.518,73.877
123,3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,2020-01-29T19:17:02Z,97,245425,79,everything i wanted,single,|Billie Eilish,2019-11-13,6.0,0.0,4.0,0.902,0.704,0.225,0.657,0.106,-14.454,0.0994,0.243,120.006,0.0994,0.243,120.006
124,0Uon5NsSAkBDx69XYOaQ5P,Stay,2020-01-29T19:17:02Z,68,177152,79,Stay,single,|Gracie Abrams,2019-11-21,10.0,1.0,4.0,0.883,0.618,0.37,0.0,0.123,-10.5,0.0543,0.433,114.26,0.0543,0.433,114.26
125,06scTb0zbkxYNgpAB3J9fN,B.I.T.C.H.,2020-01-24T05:26:40Z,74,183142,78,B.I.T.C.H.,single,|Megan Thee Stallion,2020-01-24,11.0,0.0,4.0,0.0839,0.744,0.733,0.0,0.125,-4.362,0.306,0.538,174.015,0.306,0.538,174.015
126,3cqPu20DGTGUoZtbJH2Dmi,What If I Told You That I Love You,2020-01-24T05:26:40Z,77,193667,57,What If I Told You That I Love You,single,|Ali Gatie,2020-01-24,7.0,1.0,4.0,0.63,0.605,0.365,6.83e-06,0.0554,-11.144,0.111,0.224,84.628,0.111,0.224,84.628
127,4O2XaXdnpyUPj90lNq1bIR,Simmer,2020-01-24T05:26:40Z,73,266115,78,Simmer,single,|Hayley Williams,2020-01-22,7.0,1.0,4.0,0.213,0.781,0.598,0.00271,0.118,-7.418,0.043,0.362,109.97,0.043,0.362,109.97
128,78qd8dvwea0Gosb6Fe6j3k,Boss Bitch,2020-01-24T05:26:40Z,72,134239,78,Boss Bitch,single,|Doja Cat,2020-01-23,10.0,0.0,4.0,0.127,0.707,0.955,0.0,0.202,-4.593,0.222,0.575,125.989,0.222,0.575,125.989
129,6WrHKidpEVkYKX3vSQhBgL,LOVE IN THE DARK,2020-01-24T05:26:40Z,66,240053,79,LOVE IN THE DARK,single,|Jessie Reyez,2020-01-23,11.0,0.0,4.0,0.801,0.511,0.333,6.06e-05,0.12,-8.176,0.0266,0.265,101.732,0.0266,0.265,101.732
130,3o1CUVeHIid49sabk6A6Nf,Forever Yours - Avicii Tribute,2020-01-24T05:26:40Z,76,193846,79,Forever Yours (Avicii Tribute),single,|Kygo|Avicii|Sandro Cavazza,2020-01-24,10.0,1.0,4.0,0.253,0.529,0.612,0.0,0.246,-8.794,0.052,0.434,119.272,0.052,0.434,119.272
131,7l97ElWmIdVHWUaOeeU5ZC,that way,2020-01-24T05:26:40Z,62,175026,79,all the things i never said,single,|Tate McRae,2020-01-24,0.0,1.0,4.0,0.728,0.445,0.383,0.0,0.387,-11.015,0.166,0.333,102.059,0.166,0.333,102.059
132,3Q6F8RByyhRTJpRtZLY3cg,WHATS POPPIN,2020-01-24T05:26:40Z,73,139746,78,WHATS POPPIN,single,|Jack Harlow,2020-01-21,11.0,0.0,4.0,0.0211,0.919,0.597,0.0,0.262,-6.656,0.251,0.792,145.049,0.251,0.792,145.049
133,5vHhLfZmVKKtLxRjjf1Pg7,Mad At Me.,2020-01-24T05:26:40Z,61,134611,79,Mad At Me.,single,|Kiana Ledé,2020-01-24,0.0,0.0,4.0,0.0637,0.828,0.575,1.44e-05,0.149,-4.966,0.0962,0.52,82.525,0.0962,0.52,82.525
134,3ZwQCZ2LuYwuQ6R1p1CJ3w,Juro Que,2020-01-24T05:26:40Z,72,170075,79,Juro Que,single,|ROSALÍA,2020-01-23,11.0,0.0,4.0,0.845,0.645,0.495,0.000534,0.333,-6.77,0.107,0.627,81.852,0.107,0.627,81.852
135,3Y1q37A7ecFEdR5IAMWodA,Dance Of The Clairvoyants,2020-01-24T05:26:40Z,70,265306,79,Dance Of The Clairvoyants,single,|Pearl Jam,2020-01-22,11.0,0.0,4.0,0.0122,0.741,0.711,0.000696,0.0836,-7.744,0.0416,0.649,113.971,0.0416,0.649,113.971
136,0YCHNLppOQkT0fNg6UAXhr,la,2020-01-24T05:26:40Z,61,166583,79,la,single,|Kelsea Ballerini,2020-01-24,7.0,1.0,4.0,0.228,0.632,0.53,0.0,0.109,-6.675,0.0465,0.369,80.127,0.0465,0.369,80.127
137,5xgLPaEWNbJB4uVc7LIgbe,fever dream,2020-01-24T05:26:40Z,62,196480,79,fever dream,single,|mxmtoon,2020-01-23,4.0,1.0,4.0,0.126,0.566,0.693,3.7e-05,0.0888,-5.962,0.0281,0.191,101.909,0.0281,0.191,101.909
138,48KXAIruJ07kJVCWOGohMV,P*$$Y Fairy (OTW),2020-01-24T05:26:40Z,76,181860,79,P*$$Y Fairy (OTW),single,|Jhené Aiko,2020-01-17,2.0,0.0,4.0,0.511,0.591,0.516,0.0,0.113,-7.06,0.19,0.348,128.176,0.19,0.348,128.176
139,5pBQDRgfbV6lhuwlvWEftN,Good Day,2020-01-24T05:26:40Z,67,116363,79,Good Day,single,|iann dior,2020-01-24,9.0,1.0,4.0,0.627,0.715,0.639,0.0,0.0905,-6.947,0.105,0.443,82.466,0.105,0.443,82.466
140,15eWNa3kpCPKILbSvvzSWl,"Speed Me Up (with Ty Dolla $ign, Lil Yachty & Sueco the Child)",2020-01-24T05:26:40Z,66,214722,78,"Speed Me Up (with Ty Dolla $ign, Lil Yachty & Sueco the Child)",single,|Wiz Khalifa|Ty Dolla $ign|Lil Yachty|Sueco the Child,2020-01-24,0.0,1.0,4.0,0.00177,0.776,0.844,0.0273,0.0844,-5.296,0.0483,0.542,149.987,0.0483,0.542,149.987
141,5RKS3CdNfj8QfqZHkjRMyw,Hypnagogic (I Can't Wait) [edit],2020-01-24T05:26:40Z,64,193924,79,Love Regenerator 1,single,|Love Regenerator|Calvin Harris,2020-01-23,9.0,0.0,4.0,0.00288,0.422,0.957,0.766,0.108,-3.852,0.0458,0.25,139.982,0.0458,0.25,139.982
142,2VgaEScO5uXRCSincakuMR,More Than OK (with Clara Mae),2020-01-24T05:26:40Z,62,156226,40,More Than OK (with Clara Mae),single,|R3HAB|Clara Mae|Frank Walker,2020-01-24,5.0,1.0,4.0,0.0566,0.812,0.594,1.86e-05,0.15,-6.619,0.0776,0.624,105.989,0.0776,0.624,105.989
143,542LqMfJETrzOjL1KXgHwu,Boring People,2020-01-24T05:26:40Z,54,150989,78,Boring People,single,|L Devine,2020-01-21,9.0,1.0,4.0,0.121,0.519,0.612,0.0,0.328,-5.949,0.0419,0.157,96.16,0.0419,0.157,96.16
144,5uwf43E8QHEcDONhf8EI27,H.O.E. (Heaven On Earth),2020-01-24T05:26:40Z,66,191436,79,H.O.E. (Heaven On Earth),single,|Yo Gotti,2020-01-23,2.0,0.0,4.0,0.0439,0.875,0.541,0.0,0.309,-6.388,0.365,0.544,84.009,0.365,0.544,84.009
145,2kxWRS8ZcJZ51Dik5uKGK6,Play Play (feat. Burna Boy),2020-01-24T05:26:40Z,70,205640,79,Big Conspiracy,album,|J Hus|Burna Boy,2020-01-24,0.0,1.0,4.0,0.275,0.763,0.704,0.0,0.108,-4.818,0.308,0.735,90.005,0.308,0.735,90.005
146,6Eo96Mn41az5NEdRdfXTbd,Patience,2020-01-24T05:26:40Z,48,126729,79,Patience,single,|WizTheMc,2020-01-23,2.0,1.0,4.0,0.42,0.875,0.497,0.0,0.0938,-6.82,0.0652,0.832,107.005,0.0652,0.832,107.005
147,00HxGKTPOh701Wv2gmbuA9,valentine's day,2020-01-24T05:26:40Z,54,188560,79,valentine's day,single,|Alaina Castillo,2020-01-24,10.0,1.0,4.0,0.376,0.616,0.711,0.0,0.148,-3.369,0.0386,0.378,140.046,0.0386,0.378,140.046
148,5jE1wutOj8DcSb4nAahhHd,Chapter,2020-01-24T05:26:40Z,48,145599,78,Chapter,single,|Christian Paul,2020-01-24,7.0,1.0,4.0,0.0225,0.662,0.45,5.95e-05,0.118,-7.529,0.04,0.0692,119.975,0.04,0.0692,119.975
149,5f5IJe9G8LswpV1NlExeyQ,Neon Skyline,2020-01-24T05:26:40Z,50,218628,78,Neon Skyline,single,|Andy Shauf,2020-01-22,0.0,1.0,4.0,0.0818,0.704,0.78,0.000536,0.162,-8.719,0.0332,0.897,125.127,0.0332,0.897,125.127
150,0aZgW8Nzg38hN00pEFyIEj,Broke Bitch,2020-01-24T05:26:40Z,67,146206,79,Broke Bitch,single,|Tiny Meat Gang,2020-01-24,8.0,1.0,4.0,0.0186,0.798,0.557,0.000947,0.124,-7.4,0.175,0.526,174.006,0.175,0.526,174.006
151,4pLGDtuJIyOMVAdJv7sHo4,1st N 3rd,2020-01-24T05:26:40Z,58,261314,79,1st N 3rd,single,|Marlo|Lil Baby|Future,2020-01-23,2.0,1.0,4.0,0.00117,0.945,0.591,0.0,0.145,-4.732,0.447,0.0981,136.965,0.447,0.0981,136.965
152,1oxiu1OY6PHkJtakt4vKdX,Talkin,2020-01-24T05:26:40Z,61,125543,78,Talkin,single,|YBN Nahmir,2020-01-24,9.0,1.0,4.0,0.0677,0.882,0.625,0.0,0.482,-8.878,0.293,0.935,129.965,0.293,0.935,129.965
153,43NqTeL8pgBxKHPMiJKUP5,Girl,2020-01-24T05:26:40Z,72,186426,79,Easy Money Baby,album,|Myke Towers,2020-01-24,6.0,1.0,4.0,0.0325,0.733,0.708,0.000327,0.324,-4.957,0.0937,0.694,93.021,0.0937,0.694,93.021
154,2i4ADE3WMDarWDsQNiTqWH,Trust,2020-01-24T05:26:40Z,63,155000,79,Trust,single,|Alina Baraz,2020-01-17,2.0,0.0,3.0,0.628,0.423,0.568,0.0196,0.153,-7.923,0.0495,0.207,91.735,0.0495,0.207,91.735
155,7DLCgotDOZZyiW4cuL1sgn,Cop Car,2020-01-24T05:26:40Z,55,183554,79,Cop Car,single,|Mitski,2020-01-21,6.0,0.0,4.0,0.0004,0.442,0.672,0.00364,0.107,-6.218,0.0284,0.182,98.018,0.0284,0.182,98.018
156,3EsokBbAyQVkg7LoQKc8uV,Baby,2020-01-24T05:26:40Z,62,264464,79,Baby,single,|Four Tet,2020-01-23,0.0,1.0,4.0,0.487,0.792,0.576,0.00325,0.0972,-9.947,0.248,0.053,127.066,0.248,0.053,127.066
157,1FqQLDFvhsyN8rKHsGpdJT,Fairy Tale,2020-01-24T05:26:40Z,54,255368,78,A World Away,album,|Ekali|Elohim,2020-01-24,6.0,0.0,4.0,0.0116,0.464,0.814,9.86e-05,0.39,-4.211,0.0632,0.332,90.113,0.0632,0.332,90.113
158,2D6ZA92U9vpcVhrRnd8rFN,In These Arms,2020-01-24T05:26:40Z,62,208572,79,In These Arms,single,|JP Cooper,2020-01-24,5.0,1.0,4.0,0.0923,0.533,0.668,0.0,0.111,-7.273,0.123,0.441,87.81,0.123,0.441,87.81
159,0kmgZpallCJyEQpH6i4tAp,droptopbitch,2020-01-24T05:26:40Z,46,134043,79,droptopbitch,single,|lilspirit,2020-01-24,5.0,0.0,4.0,0.567,0.786,0.598,0.0,0.0675,-5.328,0.041,0.678,91.972,0.041,0.678,91.972
160,7zlf2P8tsEBdviL114yPE7,No Commas,2020-01-24T05:26:40Z,54,180149,79,No Commas,single,|D Smoke,2020-01-24,8.0,1.0,4.0,0.389,0.551,0.758,0.0,0.189,-6.074,0.444,0.6,175.948,0.444,0.6,175.948
161,0cIPhSFEjI28ZSRnl4qTCR,Love And Fear,2020-01-24T05:26:40Z,45,142539,78,Love And Fear,single,|Felly,2020-01-22,6.0,1.0,4.0,0.0321,0.68,0.563,1.26e-06,0.101,-5.834,0.0311,0.212,93.013,0.0311,0.212,93.013
162,7AMdvx9l1INRFzdrPSPIOO,hate u btw,2020-01-24T05:26:40Z,46,134906,79,hate u btw,single,|Rence,2020-01-24,0.0,1.0,4.0,0.0639,0.8,0.466,9.7e-05,0.161,-5.445,0.0525,0.663,115.997,0.0525,0.663,115.997
163,7JMdLzcdLSzHNupEMESZJu,Bad Decision,2020-01-24T05:26:40Z,44,141246,79,Bad Decision,single,|Houston Kendrick,2020-01-24,4.0,1.0,4.0,0.873,0.552,0.248,0.0,0.0854,-13.413,0.208,0.287,85.022,0.208,0.287,85.022
164,0HEgmkuXRmp8BF5CWIbqpq,Do U Wanna,2020-01-24T05:26:40Z,56,162306,79,Do U Wanna,single,|Porches,2020-01-21,10.0,1.0,4.0,0.342,0.668,0.389,0.0,0.114,-7.28,0.0403,0.458,94.991,0.0403,0.458,94.991
165,0aZfKmSAMSZweDTNKd9UPo,Some Kind Of Disaster,2020-01-24T05:26:40Z,66,223994,78,Some Kind Of Disaster,single,|All Time Low,2020-01-21,11.0,1.0,4.0,0.0104,0.55,0.837,0.0,0.306,-5.411,0.044,0.637,89.821,0.044,0.637,89.821
166,2uvwA6eQmhXyqfYlKuhHv0,Mean It (feat. Wrabel),2020-01-24T05:26:40Z,61,190147,78,Mean It (feat. Wrabel),single,|Cash Cash|Wrabel,2020-01-24,5.0,1.0,4.0,0.112,0.664,0.791,0.0,0.17,-3.438,0.117,0.512,102.071,0.117,0.512,102.071
167,3GrodqQ3llu5Yh84wySm9G,Someone That I Needed (with Dia Frampton),2020-01-24T05:26:40Z,49,254413,79,1000 Faces,album,|Jason Ross|Dia Frampton,2020-01-24,0.0,1.0,4.0,0.193,0.57,0.582,0.0,0.138,-6.316,0.0306,0.12,99.97,0.0306,0.12,99.97
168,00dlNWEiPTtm1ldy6zOUlz,Cita,2020-01-24T05:26:40Z,58,216347,79,Cita,single,|Prince Royce,2020-01-24,1.0,0.0,4.0,0.0794,0.731,0.576,0.0,0.621,-6.606,0.0392,0.662,122.034,0.0392,0.662,122.034
169,6WsC3pIrnLybHoLR5IGSkE,9 Times Out Of 10 (feat. Lil Baby),2020-01-24T05:26:40Z,58,175447,78,9 Times Out Of 10 (feat. Lil Baby),single,|Big Havi|Lil Baby,2020-01-22,1.0,0.0,4.0,0.542,0.782,0.604,0.0,0.107,-4.45,0.25,0.255,149.068,0.25,0.255,149.068
170,779bZ6dEbYnVU7gMmEtgFP,Show Stop,2020-01-24T05:26:40Z,57,181522,79,Show Stop,single,|REASON,2020-01-24,5.0,0.0,4.0,0.0546,0.76,0.674,0.0026,0.231,-6.392,0.0402,0.461,129.944,0.0402,0.461,129.944
171,5F26nsU7gR1vnjRwvr9lif,Hands Off Me,2020-01-24T05:26:40Z,49,225750,79,Hands Off Me,single,|Chiiild,2020-01-22,10.0,0.0,3.0,0.33,0.514,0.315,0.0497,0.0782,-9.767,0.0435,0.163,125.384,0.0435,0.163,125.384
172,36h4VQAWg8omwAOouJ98no,"Coldhearted, Lately",2020-01-24T05:26:40Z,44,204179,78,Strange Seasons,album,|Khushi,2020-01-24,11.0,0.0,4.0,0.584,0.755,0.465,0.00122,0.0993,-9.588,0.036,0.519,134.046,0.036,0.519,134.046
173,2YbMlkq0ARgHiMGBFGTnxq,Not OK!,2020-01-24T05:26:40Z,45,192149,79,Not OK!,single,|Chaz Cardigan,2020-01-23,9.0,1.0,4.0,0.0892,0.49,0.841,0.0,0.45,-2.975,0.0473,0.677,87.994,0.0473,0.677,87.994
174,06HGRRwKAjnqOSmdAkMFkt,Mayday!!! Fiesta Fever,2020-01-24T05:26:40Z,57,222266,79,Mayday!!! Fiesta Fever,single,|AWOLNATION|Alex Ebert,2020-01-24,5.0,0.0,4.0,0.0156,0.616,0.934,0.318,0.36,-4.992,0.0654,0.552,122.018,0.0654,0.552,122.018
175,2OVTLNxAYXQbvgORjadFE5,In The Car,2020-01-24T05:26:40Z,59,183933,78,"The Album, Pt. I",album,|Chase Rice,2020-01-24,9.0,1.0,4.0,0.0577,0.446,0.754,0.0,0.0893,-5.438,0.0437,0.388,160.07,0.0437,0.388,160.07
176,5RZPpLjVk5fe0nc6gJgxej,How Did We Get Here?,2020-01-24T05:26:40Z,49,187500,79,How Did We Get Here?,single,|Brigetta|Jake Scott,2020-01-24,8.0,1.0,4.0,0.305,0.677,0.362,4.03e-06,0.507,-18.236,0.3,0.491,159.982,0.3,0.491,159.982
177,0WYwcvThvdlJl3xLN7mj4E,Beautiful & Brutal,2020-01-24T05:26:40Z,52,211283,78,Beautiful & Brutal,single,|Plested,2020-01-23,7.0,1.0,4.0,0.0443,0.518,0.701,0.0,0.211,-6.389,0.129,0.228,136.593,0.129,0.228,136.593
178,63ZGMALO7SgWZD7UoYpZaJ,TOY,2020-01-24T05:26:40Z,52,230533,79,TOY,single,|Chromatics,2020-01-24,0.0,1.0,4.0,6.86e-05,0.628,0.715,0.313,0.139,-7.382,0.0266,0.763,113.519,0.0266,0.763,113.519
179,4VhdCS7iCaYM81NZaeA72I,Lonely,2020-01-24T05:26:40Z,44,190955,2,Lonely,single,|Joel Corry,2020-01-24,5.0,1.0,4.0,0.0947,0.696,0.921,1.85e-05,0.159,-4.283,0.0424,0.721,123.988,0.0424,0.721,123.988
180,4jbWeX5w0Sa5BWBZpq5JU2,My Frequency (feat. RebMoe),2020-01-24T05:26:40Z,65,141397,78,My Frequency (feat. RebMoe),single,|Tiësto|7 Skies|RebMoe,2020-01-24,10.0,1.0,4.0,0.0196,0.733,0.894,5.7e-05,0.619,-4.761,0.124,0.488,125.982,0.124,0.488,125.982
181,3T3SXafTJ8buLQ5H7JVWkw,Jealous Of My Friends,2020-01-24T05:26:40Z,57,147923,79,Jealous Of My Friends,single,|LOVA,2020-01-24,2.0,1.0,4.0,0.192,0.67,0.465,0.0,0.172,-7.278,0.22,0.527,129.99,0.22,0.527,129.99
182,0GpMg3JaYumyTYboQtNWlQ,Surprise,2020-01-24T05:26:40Z,44,167492,79,Surprise,single,|Leah Sykes,2020-01-24,6.0,1.0,4.0,0.185,0.745,0.519,5.74e-06,0.115,-7.813,0.192,0.32,149.965,0.192,0.32,149.965
183,4whYKrpVKvvaucBF0vtPuQ,Shampoo Bottles,2020-01-24T05:26:40Z,57,224266,79,Shampoo Bottles,single,|Peach Pit,2020-01-24,8.0,1.0,4.0,0.0232,0.648,0.436,0.0,0.0944,-9.578,0.0275,0.333,107.019,0.0275,0.333,107.019
184,6YjRsyEcSOLKYIT5MIkKYT,Hot In Herre,2020-01-24T05:26:40Z,46,185786,79,Hot In Herre,single,|LION BABE,2020-01-22,5.0,0.0,4.0,0.0232,0.795,0.774,0.000453,0.139,-6.166,0.0596,0.568,117.978,0.0596,0.568,117.978
